CustomerKey,Frequency_x,Recency_x,Monetary_x,R_score_x,F_score_x,M_score_x,RFM_score_x,Title,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,EnglishEducation,EnglishOccupation,HouseOwnerFlag,DateFirstPurchase,CommuteDistance,Frequency_y,Recency_y,Monetary_y,R_score_y,F_score_y,M_score_y,RFM_score_y,Segment
26629,1,1415,769.0080200000001,1,1,3,5,,Miranda,Price,1983-01-16 20:09:36,Married,Female,miranda0@adventure-works.com,66000.0,1,0,Partial College,Skilled Manual,Y,2021-02-14,0-1 Miles,1,1415,769.0080200000001,1,1,3,5,At Risk
26630,1,1351,769.0080200000001,1,1,3,5,,Vanessa,Powell,1983-03-01 22:04:48,Married,Female,vanessa9@adventure-works.com,66000.0,1,0,Partial College,Skilled Manual,Y,2021-04-19,2-5 Miles,1,1351,769.0080200000001,1,1,3,5,At Risk
26631,2,468,3095.1465600000006,4,1,4,9,,Isaiah,Stewart,1983-02-13 16:19:12,Married,Male,isaiah25@adventure-works.com,66000.0,1,0,Partial College,Skilled Manual,Y,2022-06-08,2-5 Miles,2,468,3095.1465600000006,4,1,4,9,Big Spenders
26632,3,470,3133.6355600000006,4,2,4,10,,Isabella,Moore,1990-06-10 11:31:12,Married,Female,isabella63@adventure-works.com,66000.0,1,0,Partial College,Skilled Manual,Y,2022-06-14,2-5 Miles,3,470,3133.6355600000006,4,2,4,10,Big Spenders
26633,6,432,3172.2990200000004,4,4,4,12,,Gabrielle,Ward,1983-12-03 00:00:00,Married,Female,gabrielle12@adventure-works.com,66000.0,1,0,Partial College,Skilled Manual,Y,2022-05-31,2-5 Miles,6,432,3172.2990200000004,4,4,4,12,Most valuable
26634,7,409,3186.3915600000005,5,4,4,13,,Devin,Walker,1989-09-21 07:40:48,Married,Male,devin20@adventure-works.com,66000.0,1,0,Partial College,Skilled Manual,N,2022-05-30,0-1 Miles,7,409,3186.3915600000005,5,4,4,13,Most valuable
26635,5,426,3124.4600200000004,4,4,4,12,,Jasmine,Harris,1982-03-11 23:02:24,Married,Female,jasmine12@adventure-works.com,66000.0,1,0,Partial College,Skilled Manual,Y,2022-06-08,2-5 Miles,5,426,3124.4600200000004,4,4,4,12,Most valuable
26636,3,524,39.897,3,2,1,6,,Miguel,Walker,1982-03-16 14:24:00,Married,Male,miguel23@adventure-works.com,66000.0,5,4,Bachelors,Professional,Y,2023-07-25,2-5 Miles,3,524,39.897,3,2,1,6,At Risk
26637,3,364,64.31700000000001,5,2,2,9,,Thomas,Robinson,1982-01-15 06:43:12,Married,Male,thomas58@adventure-works.com,66000.0,4,3,Bachelors,Professional,Y,2024-01-01,2-5 Miles,3,364,64.31700000000001,5,2,2,9,New Customers
26638,4,486,4969.96302,3,3,5,11,,Olivia,Flores,1982-04-28 12:28:48,Single,Female,olivia58@adventure-works.com,77000.0,1,0,Graduate Degree,Professional,N,2022-06-09,0-1 Miles,4,486,4969.96302,3,3,5,11,Big Spenders
26639,2,515,54.428,3,1,2,6,,Riley,Diaz,1981-11-29 21:07:12,Married,Female,riley18@adventure-works.com,77000.0,5,5,Graduate Degree,Professional,Y,2023-08-03,10+ Miles,2,515,54.428,3,1,2,6,At Risk
26640,5,503,1416.8640200000002,3,4,4,11,,Eduardo,Lopez,1982-06-16 05:45:36,Single,Male,eduardo28@adventure-works.com,77000.0,5,5,Graduate Degree,Professional,Y,2021-04-26,10+ Miles,5,503,1416.8640200000002,3,4,4,11,Big Spenders
26641,3,468,4910.927560000001,4,2,5,11,,Arturo,Xie,1982-06-16 05:45:36,Single,Male,arturo27@adventure-works.com,88000.0,1,0,Graduate Degree,Professional,Y,2022-06-04,0-1 Miles,3,468,4910.927560000001,4,2,5,11,Big Spenders
26642,3,490,4939.52756,3,2,5,10,,Gabrielle,Evans,1981-02-22 03:50:24,Married,Female,gabrielle45@adventure-works.com,88000.0,1,0,Partial College,Skilled Manual,Y,2022-06-05,0-1 Miles,3,490,4939.52756,3,2,5,10,Big Spenders
26643,1,1315,769.0080200000001,1,1,3,5,,Benjamin,Miller,1981-07-07 21:07:12,Married,Male,benjamin40@adventure-works.com,66000.0,3,2,Bachelors,Professional,Y,2021-05-25,2-5 Miles,1,1315,769.0080200000001,1,1,3,5,At Risk
26644,4,380,3085.9710200000004,5,3,4,12,,Jenna,Hernandez,1987-05-03 00:00:00,Single,Female,jenna17@adventure-works.com,66000.0,1,0,Bachelors,Professional,N,2022-06-16,0-1 Miles,4,380,3085.9710200000004,5,3,4,12,Most valuable
26645,3,389,3080.4820200000004,5,2,4,11,,Morgan,Richardson,1981-05-08 13:26:24,Single,Female,morgan57@adventure-works.com,66000.0,1,0,Bachelors,Professional,Y,2022-06-02,2-5 Miles,3,389,3080.4820200000004,5,2,4,11,Big Spenders
26646,3,385,3270.0465600000007,5,2,4,11,,Jordyn,Perry,2000-08-31 16:19:12,Single,Female,jordyn7@adventure-works.com,66000.0,1,0,Bachelors,Professional,Y,2022-06-16,2-5 Miles,3,385,3270.0465600000007,5,2,4,11,Big Spenders
26647,4,392,3178.93202,5,3,4,12,,Jasmine,Simmons,1987-04-05 03:50:24,Single,Female,jasmine54@adventure-works.com,66000.0,1,0,Bachelors,Professional,Y,2022-06-25,2-5 Miles,4,392,3178.93202,5,3,4,12,Most valuable
26648,2,422,30.008000000000003,4,1,1,6,,Riley,Rogers,1994-04-19 21:07:12,Single,Female,riley38@adventure-works.com,77000.0,5,4,Graduate Degree,Professional,Y,2023-11-04,2-5 Miles,2,422,30.008000000000003,4,1,1,6,Others
26649,2,460,4876.48502,4,1,5,10,,Emily,Perry,1994-04-01 07:40:48,Single,Female,emily32@adventure-works.com,88000.0,5,0,Graduate Degree,Professional,N,2022-05-29,0-1 Miles,2,460,4876.48502,4,1,5,10,Big Spenders
26650,2,466,4901.038560000001,4,1,5,10,,Kevin,Collins,1981-01-28 19:12:00,Single,Male,kevin39@adventure-works.com,88000.0,5,4,Graduate Degree,Professional,Y,2022-06-15,0-1 Miles,2,466,4901.038560000001,4,1,5,10,Big Spenders
26651,3,395,2153.2170000000006,5,2,4,11,,Gregory,Nara,2006-12-12 00:00:00,Single,Male,gregory20@adventure-works.com,88000.0,4,4,Graduate Degree,Management,Y,2022-07-21,0-1 Miles,3,395,2153.2170000000006,5,2,4,11,Big Spenders
26652,3,381,2132.3170000000005,5,2,4,11,,Bruce,Moreno,2006-12-07 08:38:24,Married,Male,bruce29@adventure-works.com,88000.0,4,4,Graduate Degree,Management,Y,2022-07-06,0-1 Miles,3,381,2132.3170000000005,5,2,4,11,Big Spenders
26653,3,396,2132.3170000000005,5,2,4,11,,Kaylee,Allen,2006-12-07 08:38:24,Married,Female,kaylee46@adventure-works.com,88000.0,4,4,Graduate Degree,Management,Y,2022-07-11,0-1 Miles,3,396,2132.3170000000005,5,2,4,11,Big Spenders
26654,4,716,1481.4360000000001,1,3,4,8,,Kathleen,Jimenez,1994-01-10 02:52:48,Married,Female,kathleen7@adventure-works.com,99000.00000000001,1,0,Graduate Degree,Management,Y,2022-07-27,0-1 Miles,4,716,1481.4360000000001,1,3,4,8,Big Spenders
26655,2,725,1455.2780000000002,1,1,4,6,,Kelvin,Sharma,1994-02-13 22:04:48,Married,Male,kelvin6@adventure-works.com,99000.00000000001,1,0,Graduate Degree,Management,N,2022-07-21,0-1 Miles,2,725,1455.2780000000002,1,1,4,6,Big Spenders
26656,5,710,1480.545,1,4,4,9,,Amanda,Hall,1993-07-20 02:52:48,Married,Female,amanda66@adventure-works.com,99000.00000000001,2,0,Bachelors,Professional,N,2022-07-20,0-1 Miles,5,710,1480.545,1,4,4,9,Big Spenders
26657,3,716,1493.767,1,2,4,7,,Lucas,Hughes,1999-12-14 16:19:12,Single,Male,lucas59@adventure-works.com,99000.00000000001,2,0,Bachelors,Professional,N,2022-07-08,0-1 Miles,3,716,1493.767,1,2,4,7,Big Spenders
26658,5,720,1530.045,1,4,4,9,,Darryl,Liang,1993-11-08 11:31:12,Married,Male,darryl16@adventure-works.com,110000.00000000001,1,0,Graduate Degree,Management,Y,2022-07-13,1-2 Miles,5,720,1530.045,1,4,4,9,Big Spenders
26659,1,355,76.989,5,1,2,8,,Katrina,Yuan,1995-04-09 20:09:36,Married,Female,katrina6@adventure-works.com,88000.0,4,4,Graduate Degree,Management,N,2024-01-10,0-1 Miles,1,355,76.989,5,1,2,8,New Customers
26660,3,459,2153.2170000000006,4,2,4,10,,Kern,Sutton,1992-05-16 22:04:48,Married,Male,kern0@adventure-works.com,66000.0,2,2,Bachelors,Professional,Y,2022-07-24,2-5 Miles,3,459,2153.2170000000006,4,2,4,10,Big Spenders
26661,3,439,2103.7170000000006,4,2,4,10,,Dawn,Zhu,1992-07-22 00:57:36,Single,Female,dawn16@adventure-works.com,66000.0,2,2,Bachelors,Professional,N,2022-07-23,0-1 Miles,3,439,2103.7170000000006,4,2,4,10,Big Spenders
26662,3,431,2132.3170000000005,4,2,4,10,,Lori,Alvarez,1993-01-08 13:26:24,Single,Female,lori7@adventure-works.com,66000.0,2,2,Bachelors,Professional,Y,2022-08-01,2-5 Miles,3,431,2132.3170000000005,4,2,4,10,Big Spenders
26663,6,432,2174.6340000000005,4,4,4,12,,Joanna,Serrano,1991-08-09 00:57:36,Single,Female,joanna15@adventure-works.com,66000.0,2,2,Bachelors,Professional,N,2022-08-18,0-1 Miles,6,432,2174.6340000000005,4,4,4,12,Most valuable
26664,2,645,136.37800000000001,1,1,3,5,,Amy,Zhu,1992-01-30 00:57:36,Married,Female,amy20@adventure-works.com,77000.0,5,5,Bachelors,Professional,Y,2023-03-26,10+ Miles,2,645,136.37800000000001,1,1,3,5,At Risk
26665,2,586,86.878,2,1,2,5,,Jésus,Vazquez,1992-01-01 00:57:36,Single,Male,jésus13@adventure-works.com,77000.0,5,5,Bachelors,Professional,Y,2023-05-24,10+ Miles,2,586,86.878,2,1,2,5,At Risk
26666,4,726,1470.6560000000002,1,3,4,8,,Ashlee,Beck,1993-08-04 04:48:00,Single,Female,ashlee4@adventure-works.com,121000.00000000001,1,0,Graduate Degree,Management,N,2022-08-23,2-5 Miles,4,726,1470.6560000000002,1,3,4,8,Big Spenders
26667,5,690,1530.045,1,4,4,9,,Jillian,Patel,1994-05-24 16:19:12,Single,Female,jillian3@adventure-works.com,132000.0,1,0,Graduate Degree,Management,Y,2022-08-01,1-2 Miles,5,690,1530.045,1,4,4,9,Big Spenders
26668,2,637,131.978,1,1,3,5,,Toni,Madan,1991-08-09 00:57:36,Married,Female,toni7@adventure-works.com,77000.0,5,5,Bachelors,Professional,Y,2023-04-03,10+ Miles,2,637,131.978,1,1,3,5,At Risk
26669,2,596,136.37800000000001,2,1,3,6,,Curtis,Zeng,1991-06-10 21:07:12,Married,Male,curtis19@adventure-works.com,77000.0,5,5,Bachelors,Professional,Y,2023-05-14,10+ Miles,2,596,136.37800000000001,2,1,3,6,At Risk
26670,1,575,76.989,2,1,2,5,,Jerry,Johnsen,1991-12-07 16:19:12,Married,Male,jerry12@adventure-works.com,77000.0,5,5,Bachelors,Professional,Y,2023-06-04,10+ Miles,1,575,76.989,2,1,2,5,At Risk
26671,1,453,76.989,4,1,2,7,,Arthur,Patel,1991-10-23 10:33:36,Married,Male,arthur5@adventure-works.com,88000.0,5,5,Graduate Degree,Management,Y,2023-10-04,0-1 Miles,1,453,76.989,4,1,2,7,Others
26672,2,432,136.37800000000001,4,1,3,8,,Kelli,Sharma,1996-12-15 19:12:00,Married,Female,kelli32@adventure-works.com,88000.0,5,5,Bachelors,Professional,Y,2023-10-25,1-2 Miles,2,432,136.37800000000001,4,1,3,8,Others
26673,5,685,1656.3360000000002,1,4,4,9,,Austin,Alexander,1990-04-13 11:31:12,Married,Male,austin15@adventure-works.com,99000.00000000001,0,0,Bachelors,Professional,Y,2022-08-16,2-5 Miles,5,685,1656.3360000000002,1,4,4,9,Big Spenders
26674,3,532,75.867,3,2,2,7,,Ashley,Jackson,1975-08-18 05:45:36,Married,Female,ashley12@adventure-works.com,66000.0,3,1,Partial High School,Skilled Manual,Y,2023-07-17,10+ Miles,3,532,75.867,3,2,2,7,At Risk
26675,3,531,75.867,3,2,2,7,,Natalie,King,1979-09-18 00:00:00,Married,Female,natalie62@adventure-works.com,66000.0,2,0,High School,Professional,Y,2023-07-18,5-10 Miles,3,531,75.867,3,2,2,7,At Risk
26676,4,370,3085.9710200000004,5,3,4,12,,Emily,Jenkins,1980-01-31 17:16:48,Married,Female,emily31@adventure-works.com,66000.0,2,0,High School,Professional,Y,2022-06-10,5-10 Miles,4,370,3085.9710200000004,5,3,4,12,Most valuable
26677,2,469,32.978,4,1,1,6,,William,Johnson,1979-04-10 22:04:48,Married,Male,william17@adventure-works.com,88000.0,2,0,Partial High School,Skilled Manual,Y,2023-09-18,5-10 Miles,2,469,32.978,4,1,1,6,Others
26678,1,517,5.489000000000001,3,1,1,5,,Miranda,Hughes,1979-04-27 03:50:24,Single,Female,miranda11@adventure-works.com,88000.0,2,0,Partial High School,Skilled Manual,Y,2023-08-01,5-10 Miles,1,517,5.489000000000001,3,1,1,5,At Risk
26679,2,535,32.978,3,1,1,5,,Noah,Perry,1978-04-16 07:40:48,Married,Male,noah4@adventure-works.com,88000.0,2,0,Partial High School,Skilled Manual,Y,2023-07-14,5-10 Miles,2,535,32.978,3,1,1,5,At Risk
26680,3,611,35.497,2,2,1,5,,Melissa,Powell,1985-09-01 00:00:00,Single,Female,melissa3@adventure-works.com,88000.0,2,0,Partial High School,Skilled Manual,N,2023-04-29,1-2 Miles,3,611,35.497,2,2,1,5,At Risk
26681,2,391,3095.1465600000006,5,1,4,10,,Zachary,Jackson,1978-08-02 04:48:00,Single,Male,zachary42@adventure-works.com,66000.0,2,0,High School,Professional,Y,2022-06-19,5-10 Miles,2,391,3095.1465600000006,5,1,4,10,Big Spenders
26682,3,503,70.917,3,2,2,7,,Richard,Diaz,1988-10-30 08:38:24,Married,Male,richard77@adventure-works.com,99000.00000000001,4,4,Partial College,Professional,Y,2023-08-15,2-5 Miles,3,503,70.917,3,2,2,7,At Risk
26683,5,471,1397.90002,3,4,4,11,,Mariah,Simmons,1995-03-18 19:12:00,Single,Female,mariah20@adventure-works.com,99000.00000000001,4,4,Partial College,Professional,Y,2021-05-02,2-5 Miles,5,471,1397.90002,3,4,4,11,Big Spenders
26684,3,482,4914.974020000001,3,2,5,10,,Dustin,Andersen,1989-10-06 09:36:00,Married,Male,dustin13@adventure-works.com,121000.00000000001,2,2,Bachelors,Management,Y,2022-06-11,2-5 Miles,3,482,4914.974020000001,3,2,5,10,Big Spenders
26685,1,446,27.489,4,1,1,6,,Noah,Baker,2002-01-09 00:00:00,Single,Male,noah43@adventure-works.com,143000.0,1,1,Graduate Degree,Management,N,2023-10-11,1-2 Miles,1,446,27.489,4,1,1,6,Others
26686,2,438,43.97800000000001,4,1,1,6,,Christian,Washington,1994-04-11 18:14:24,Married,Male,christian28@adventure-works.com,88000.0,4,3,Bachelors,Management,N,2023-10-19,0-1 Miles,2,438,43.97800000000001,4,1,1,6,Others
26687,1,548,27.489,2,1,1,4,,Marshall,Xu,1988-06-20 02:52:48,Married,Male,marshall26@adventure-works.com,88000.0,4,3,Partial College,Professional,Y,2023-07-01,2-5 Miles,1,548,27.489,2,1,1,4,At Risk
26688,3,642,71.46700000000001,1,2,2,5,,Brittney,Xu,1994-03-18 09:36:00,Married,Female,brittney11@adventure-works.com,88000.0,4,3,Partial College,Professional,Y,2023-03-29,0-1 Miles,3,642,71.46700000000001,1,2,2,5,At Risk
26689,4,514,106.61200000000001,3,3,3,9,,Arthur,Gill,1988-01-05 01:55:12,Single,Male,arthur38@adventure-works.com,121000.00000000001,3,2,Bachelors,Management,N,2023-08-04,1-2 Miles,4,514,106.61200000000001,3,3,3,9,Others
26690,4,585,145.717,2,3,3,8,,Alexia,Bennett,1988-05-17 11:31:12,Married,Female,alexia1@adventure-works.com,121000.00000000001,3,2,Bachelors,Management,Y,2023-05-25,2-5 Miles,4,585,145.717,2,3,3,8,Others
26691,1,681,31.889,1,1,1,3,,Tina,Suri,1988-08-25 05:45:36,Single,Female,tina2@adventure-works.com,121000.00000000001,4,2,Bachelors,Management,N,2023-02-18,1-2 Miles,1,681,31.889,1,1,1,3,Churned Customer
26692,5,451,1393.54402,4,4,4,12,,Isabella,Brown,1991-06-22 11:31:12,Married,Female,isabella61@adventure-works.com,77000.0,3,2,Partial College,Professional,Y,2021-06-05,5-10 Miles,5,451,1393.54402,4,4,4,12,Most valuable
26693,2,669,8.008000000000001,1,1,1,3,,Charles,Perez,1985-07-31 16:19:12,Married,Male,charles40@adventure-works.com,77000.0,3,2,Partial College,Professional,Y,2023-03-02,5-10 Miles,2,669,8.008000000000001,1,1,1,3,Churned Customer
26694,5,487,4901.752020000001,3,4,5,12,,Aaron,Hughes,1978-10-31 16:19:12,Single,Male,aaron10@adventure-works.com,88000.0,3,0,Partial College,Professional,Y,2022-07-15,2-5 Miles,5,487,4901.752020000001,3,4,5,12,Big Spenders
26695,5,468,4976.905560000001,4,4,5,13,,Jocelyn,Diaz,1979-02-08 10:33:36,Married,Female,jocelyn21@adventure-works.com,88000.0,3,0,Partial College,Professional,Y,2022-07-03,2-5 Miles,5,468,4976.905560000001,4,4,5,13,Most valuable
26696,3,613,75.867,2,2,2,6,,Robyn,Suarez,1978-01-15 20:09:36,Single,Female,robyn15@adventure-works.com,88000.0,2,0,Partial High School,Skilled Manual,Y,2023-04-27,5-10 Miles,3,613,75.867,2,2,2,6,At Risk
26697,1,609,31.889,2,1,1,4,,Manuel,Arun,2005-07-28 21:07:12,Married,Male,manuel5@adventure-works.com,110000.00000000001,0,2,Partial College,Professional,Y,2023-05-01,5-10 Miles,1,609,31.889,2,1,1,4,At Risk
26698,3,479,4886.37402,3,2,5,10,,Brooke,Rivera,1987-04-15 14:24:00,Married,Female,brooke14@adventure-works.com,132000.0,4,3,Partial College,Professional,Y,2022-07-25,5-10 Miles,3,479,4886.37402,3,2,5,10,Big Spenders
26699,3,611,70.917,2,2,2,6,,Joan,Coleman,1992-07-09 06:43:12,Single,Female,joan20@adventure-works.com,88000.0,5,4,Partial College,Professional,Y,2023-04-29,5-10 Miles,3,611,70.917,2,2,2,6,At Risk
26700,2,615,8.008000000000001,2,1,1,4,,Sydney,Ramirez,1992-09-09 22:04:48,Single,Female,sydney17@adventure-works.com,88000.0,5,4,Partial College,Professional,Y,2023-04-25,5-10 Miles,2,615,8.008000000000001,2,1,1,4,At Risk
26701,2,639,43.97800000000001,1,1,1,3,,Katherine,Hill,1991-11-05 04:48:00,Married,Female,katherine70@adventure-works.com,88000.0,5,4,Partial College,Professional,Y,2023-04-01,5-10 Miles,2,639,43.97800000000001,1,1,1,3,Churned Customer
26702,3,557,75.867,2,2,2,6,,Cynthia,Arun,1991-12-03 00:57:36,Married,Female,cynthia11@adventure-works.com,99000.00000000001,5,4,Partial College,Professional,Y,2023-06-22,1-2 Miles,3,557,75.867,2,2,2,6,At Risk
26703,3,473,4914.974020000001,3,2,5,10,,Wyatt,Miller,1985-12-26 00:00:00,Married,Male,wyatt6@adventure-works.com,110000.00000000001,1,2,Partial College,Professional,Y,2022-07-14,5-10 Miles,3,473,4914.974020000001,3,2,5,10,Big Spenders
26704,2,415,37.378,4,1,1,6,,Frank,Alvarez,1992-06-05 15:21:36,Single,Male,frank35@adventure-works.com,121000.00000000001,1,3,Bachelors,Management,N,2023-11-11,1-2 Miles,2,415,37.378,4,1,1,6,Others
26705,2,460,4901.038560000001,4,1,5,10,,Eric,Jenkins,1991-10-15 07:40:48,Single,Male,eric15@adventure-works.com,165000.0,1,1,Partial College,Professional,N,2022-07-12,2-5 Miles,2,460,4901.038560000001,4,1,5,10,Big Spenders
26706,2,659,8.008000000000001,1,1,1,3,,Bailey,Mitchell,1984-02-21 00:57:36,Married,Female,bailey31@adventure-works.com,77000.0,5,4,Partial College,Professional,N,2023-03-12,2-5 Miles,2,659,8.008000000000001,1,1,1,3,Churned Customer
26707,2,531,37.378,3,1,1,5,,Sydney,Brooks,1997-03-16 06:43:12,Married,Female,sydney20@adventure-works.com,121000.00000000001,1,3,Bachelors,Management,N,2023-07-18,2-5 Miles,2,531,37.378,3,1,1,5,At Risk
26708,5,478,4954.905560000001,3,4,5,12,,Katherine,Washington,1985-02-11 03:50:24,Single,Female,katherine39@adventure-works.com,121000.00000000001,1,3,Partial College,Professional,N,2022-06-29,2-5 Miles,5,478,4954.905560000001,3,4,5,12,Big Spenders
26709,3,448,75.867,4,2,2,8,,Mary,King,1977-09-27 15:21:36,Single,Female,mary32@adventure-works.com,88000.0,2,0,Partial High School,Skilled Manual,N,2023-10-09,1-2 Miles,3,448,75.867,4,2,2,8,Others
26710,1,899,2278.5615600000006,1,1,4,6,,Jan,Green,1978-03-04 09:36:00,Married,Female,jan14@adventure-works.com,66000.0,2,0,High School,Professional,Y,2022-07-15,5-10 Miles,1,899,2278.5615600000006,1,1,4,6,Big Spenders
26711,1,904,2254.00802,1,1,4,6,,Mya,Bryant,1977-10-12 17:16:48,Single,Female,mya18@adventure-works.com,66000.0,2,0,High School,Professional,N,2022-07-10,1-2 Miles,1,904,2254.00802,1,1,4,6,Big Spenders
26712,3,519,47.267,3,2,2,7,,Ashley,Wilson,1982-07-19 21:07:12,Single,Female,ashley7@adventure-works.com,77000.0,2,0,Partial High School,Skilled Manual,N,2023-07-30,1-2 Miles,3,519,47.267,3,2,2,7,At Risk
26713,3,575,64.31700000000001,2,2,2,6,,Stephanie,Edwards,1976-03-27 23:02:24,Married,Female,stephanie51@adventure-works.com,77000.0,2,0,Partial High School,Skilled Manual,Y,2023-06-04,5-10 Miles,3,575,64.31700000000001,2,2,2,6,At Risk
26714,3,593,39.897,2,2,1,5,,Angela,Long,1976-02-19 20:09:36,Single,Female,angela12@adventure-works.com,77000.0,2,0,Partial High School,Skilled Manual,N,2023-05-17,1-2 Miles,3,593,39.897,2,2,1,5,At Risk
26715,3,449,75.867,4,2,2,8,,Gabriella,Bell,1976-06-27 14:24:00,Married,Female,gabriella12@adventure-works.com,77000.0,2,0,Partial High School,Skilled Manual,Y,2023-10-08,5-10 Miles,3,449,75.867,4,2,2,8,Others
26716,3,399,75.867,5,2,2,9,,Megan,Smith,1954-12-15 19:12:00,Married,Female,megan3@adventure-works.com,33000.0,4,0,High School,Professional,Y,2023-11-27,5-10 Miles,3,399,75.867,5,2,2,9,New Customers
26717,1,908,2278.5615600000006,1,1,4,6,Mr.,David,Simpson,1960-06-26 08:38:24,Married,Male,david24@adventure-works.com,44000.0,3,0,Partial College,Professional,Y,2022-07-06,5-10 Miles,1,908,2278.5615600000006,1,1,4,6,Big Spenders
26718,5,479,4926.305560000001,3,4,5,12,,Richard,Flores,1961-11-19 22:04:48,Married,Male,richard67@adventure-works.com,110000.00000000001,2,2,Graduate Degree,Management,Y,2022-07-07,5-10 Miles,5,479,4926.305560000001,3,4,5,12,Big Spenders
26719,5,533,140.745,3,4,3,10,,Tamara,Li,1983-02-07 21:07:12,Single,Female,tamara34@adventure-works.com,88000.0,5,4,Partial College,Professional,N,2023-07-16,1-2 Miles,5,533,140.745,3,4,3,10,Others
26720,3,511,75.867,3,2,2,7,,Seth,Watson,1983-05-02 09:36:00,Married,Male,seth73@adventure-works.com,110000.00000000001,0,3,Partial College,Professional,Y,2023-08-07,5-10 Miles,3,511,75.867,3,2,2,7,At Risk
26721,3,505,64.31700000000001,3,2,2,7,,Paula,Jimenez,1983-10-07 03:50:24,Single,Female,paula8@adventure-works.com,110000.00000000001,0,3,Partial College,Professional,N,2023-08-13,1-2 Miles,3,505,64.31700000000001,3,2,2,7,At Risk
26722,2,670,37.378,1,1,1,3,,Alexandra,McDonald,1990-03-13 03:50:24,Married,Female,alexandra81@adventure-works.com,121000.00000000001,4,3,Partial College,Professional,Y,2023-03-01,2-5 Miles,2,670,37.378,1,1,1,3,Churned Customer
26723,4,461,4913.863020000001,4,3,5,12,,Devin,Kelly,1990-01-29 05:45:36,Single,Male,devin64@adventure-works.com,187000.00000000003,1,1,Bachelors,Management,N,2022-07-24,0-1 Miles,4,461,4913.863020000001,4,3,5,12,Most valuable
26724,1,896,2254.00802,1,1,4,6,,Sydney,Edwards,1976-10-22 18:14:24,Single,Female,sydney45@adventure-works.com,66000.0,2,0,Partial High School,Skilled Manual,Y,2022-07-18,5-10 Miles,1,896,2254.00802,1,1,4,6,Big Spenders
26725,1,897,2254.00802,1,1,4,6,,Alexis,Smith,1976-05-14 12:28:48,Married,Female,alexis0@adventure-works.com,66000.0,2,0,Partial High School,Skilled Manual,Y,2022-07-17,5-10 Miles,1,897,2254.00802,1,1,4,6,Big Spenders
26726,1,895,2278.5615600000006,1,1,4,6,,Danielle,Rivera,1976-04-19 00:00:00,Single,Female,danielle19@adventure-works.com,66000.0,2,0,Partial High School,Skilled Manual,N,2022-07-19,1-2 Miles,1,895,2278.5615600000006,1,1,4,6,Big Spenders
26727,5,489,4930.35202,3,4,5,12,,Jose,Clark,1976-07-01 01:55:12,Married,Male,jose80@adventure-works.com,77000.0,3,1,High School,Professional,Y,2022-07-12,5-10 Miles,5,489,4930.35202,3,4,5,12,Big Spenders
26728,5,488,4900.608020000001,3,4,5,12,,Elijah,Roberts,1981-04-15 08:38:24,Single,Male,elijah33@adventure-works.com,77000.0,3,0,Graduate Degree,Management,N,2022-07-16,1-2 Miles,5,488,4900.608020000001,3,4,5,12,Big Spenders
26729,3,466,4886.37402,4,2,5,11,,Brian,Gray,1974-11-05 21:07:12,Single,Male,brian18@adventure-works.com,77000.0,3,0,Graduate Degree,Management,N,2022-07-02,1-2 Miles,3,466,4886.37402,4,2,5,11,Big Spenders
26730,1,451,5.489000000000001,4,1,1,6,,Rachel,Sanchez,1974-01-08 06:43:12,Single,Female,rachel28@adventure-works.com,44000.0,3,0,Partial College,Professional,Y,2023-10-06,5-10 Miles,1,451,5.489000000000001,4,1,1,6,Others
26731,1,885,2254.00802,1,1,4,6,,Ethan,Clark,1973-12-19 13:26:24,Married,Male,ethan36@adventure-works.com,44000.0,3,0,Partial College,Professional,N,2022-07-29,1-2 Miles,1,885,2254.00802,1,1,4,6,Big Spenders
26732,3,468,97.867,4,2,2,8,,Martin,Rienstra,1980-09-25 12:28:48,Single,Male,martin2@adventure-works.com,44000.0,3,0,Partial College,Professional,Y,2023-09-19,5-10 Miles,3,468,97.867,4,2,2,8,Others
26733,4,436,102.80600000000001,4,3,3,10,,Benjamin,Smith,1979-09-15 16:19:12,Married,Male,benjamin46@adventure-works.com,44000.0,3,0,Partial College,Professional,Y,2023-10-21,5-10 Miles,4,436,102.80600000000001,4,3,3,10,Others
26734,1,903,2254.00802,1,1,4,6,,Morgan,Powell,1979-01-04 15:21:36,Married,Female,morgan78@adventure-works.com,44000.0,3,0,Partial College,Professional,N,2022-07-11,1-2 Miles,1,903,2254.00802,1,1,4,6,Big Spenders
26735,1,901,2278.5615600000006,1,1,4,6,,Grace,White,1972-08-18 04:48:00,Single,Female,grace12@adventure-works.com,44000.0,3,0,Partial College,Professional,N,2022-07-13,1-2 Miles,1,901,2278.5615600000006,1,1,4,6,Big Spenders
26736,2,685,28.028,1,1,1,3,,Lacey,Xu,1971-01-05 18:14:24,Single,Female,lacey24@adventure-works.com,33000.0,4,0,High School,Professional,Y,2023-02-14,5-10 Miles,2,685,28.028,1,1,1,3,Churned Customer
26737,3,580,75.867,2,2,2,6,,Katherine,Young,1971-01-05 18:14:24,Single,Female,katherine98@adventure-works.com,44000.0,4,0,Partial College,Professional,Y,2023-05-30,5-10 Miles,3,580,75.867,2,2,2,6,At Risk
